timestamp,market,direction,action,price,edge,stake,probability,profit_usdc,modus2026-03-17 16:27:35,"Bitcoin Up or Down - March 17, 11:25AM-11:30AM ET",DOWN,BUY,0.21,0.1158,1.54,0.3258,0,DRY
2026-03-17 17:22:50,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.35,0,1.0,0,-0.1026,DRY,0
2026-03-17 17:22:50,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.35,0.089,1.0,0.439,0,DRY,0.3675
2026-03-17 17:22:52,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.37,0,1.0,0,0.0571,DRY,0
2026-03-17 17:22:52,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.37,0.1288,1.0,0.4988,0,DRY,0.3885
2026-03-17 17:22:55,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.42,0,1.0,0,0.1351,DRY,0
2026-03-17 17:22:58,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.34,0.0903,1.0,0.4303,0,DRY,0.357
2026-03-17 17:23:00,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.31,0,1.0,0,-0.0882,DRY,0
2026-03-17 17:23:00,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.31,0.0816,1.0,0.3916,0,DRY,0.3255
2026-03-17 17:23:02,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.27,0,1.0,0,-0.129,DRY,0
2026-03-17 17:23:02,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.27,0.1206,1.0,0.3906,0,DRY,0.2835
2026-03-17 17:23:04,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.3,0,1.0,0,0.1111,DRY,0
2026-03-17 17:23:04,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.3,0.1098,1.0,0.4098,0,DRY,0.315
2026-03-17 17:23:06,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.16,0,1.0,0,-0.4667,DRY,0
